"ranking","name","highSchool","position","height","weight","stars","rating","college"
810,"Antoine Morgan","Marlboro County (Bennettsville, SC)","WDE","6-5","210",3,"0.8000","Vanderbilt"
811,"Ryan Parks","Chino (Chino, CA)","OG","6-4","275",3,"0.8000","Colorado State"
812,"Robby D'Angelo","Harrison Central (Gulfport, MS)","OG","6-3","285",3,"0.8000","Southern Miss"
813,"Duran Johnson","H L Richards (Oak Lawn, IL)","ILB","6-2","210",3,"0.8000","Purdue"
814,"Kellen Marshall","Cimarron Memorial (Las Vegas, NV)","APB","5-11","175",3,"0.8000","Oregon State"
815,"Brian Kuhn","Crescent City (Crescent City, FL)","SDE","6-5","235",3,"0.8000","Auburn"
816,"J.T. Perry","Allen (Allen, TX)","WR","6-3","200",3,"0.8000","West Virginia"
817,"Albert Martinez","Falfurrias (Falfurrias, TX)","SDE","6-5","240",3,"0.8000","Houston"
818,"Courtney Taylor","Pickens Academy (Carrollton, AL)","ATH","6-3","185",3,"0.8000","Auburn"
819,"Tommy Richardson","North Miami Beach Senior (Miami, FL)","S","6-4","205",3,"0.8000","North Carolina"
820,"Kevin McLee","Uniontown Area (Uniontown, PA)","FB","6-1","235",3,"0.8000","West Virginia"
821,"Zack Schlundt","Charlotte (Punta Gorda, FL)","OT","6-4","300",3,"0.8000","Pittsburgh"
822,"Anthony Cali","Burlington Twp (Burlington, NJ)","PRO","6-4","205",3,"0.8000","Rutgers"
823,"Stephen Berg","Canyon Del Oro (Tucson, AZ)","OT","6-5","305",3,"0.8000","Arizona State"
824,"Sean Miller","Solon (Solon, OH)","RB","5-11","205",3,"0.8000","Indiana"
825,"Ben Grubbs","Elmore Co Sch (Eclectic, AL)","SDE","6-4","251",3,"0.8000","Auburn"
826,"Derek Rogers","St. Amant (Saint Amant, LA)","OT","6-5","315",3,"0.8000","Tulane"
827,"Marcus Myers","Pflugerville Connally (Austin, TX)","OLB","6-3","215",3,"0.8000","Texas"
828,"John Kerr","St. Ignatius (Cleveland, OH)","ILB","6-1","230",3,"0.8000","Indiana"
829,"Iverick Harris","Hugh M Cummings (Burlington, NC)","WR","6-3","190",3,"0.8000","East Carolina"
830,"Dane Todd","Lincoln Southeast (Lincoln, NE)","FB","6-0","230",3,"0.8000","Nebraska"
831,"Jeremy Hines","St. Edward (Lakewood, OH)","OG","6-3","285",3,"0.8000","West Virginia"
832,"T.J. Downing","GlenOak (Canton, OH)","OG","6-5","280",3,"0.8000","Ohio State"
833,"Sam Hollenbach","Pennridge (Perkasie, PA)","PRO","6-5","210",3,"0.8000","Maryland"
834,"Jacob Bingham","Granite Hills (El Cajon, CA)","OG","6-5","300",3,"0.8000","Arizona State"
835,"Jason Martin","John Muir (Pasadena, CA)","CB","5-10","170",3,"0.8000","Arizona"
836,"Troy Hankton","Walter L. Cohen (New Orleans, LA)","WR","5-10","180",3,"0.8000","LSU"
837,"Mark Zalewski","East (Wausau, WI)","ILB","6-2","225",3,"0.8000","Wisconsin"
838,"Mike Trepina","Hinsdale South (Darien, IL)","TE","6-3","265",3,"0.8000","Illinois"
839,"Jamaal Lewis","Rampart (Colorado Springs, CO)","TE","6-5","220",3,"0.8000","Arizona State"
840,"Jamar Williams","Langham Creek (Houston, TX)","ILB","6-2","210",3,"0.8000","Arizona State"
841,"Mike Lorello","Worthington Kilbourne (Columbus, OH)","S","6-0","190",3,"0.8000","West Virginia"
842,"Juwan Garth","Austin (Decatur, AL)","OLB","6-3","187",3,"0.8000","Alabama"
843,"Maurice Mack","Wichita North (Wichita, KS)","CB","6-0","190",3,"0.8000","Kansas State"
844,"Greg Casnave","Fontainebleau (Mandeville, LA)","DT","6-3","265",3,"0.8000","Southern Miss"
845,"Carlton (CJ) Woodard","Northern Vance (Henderson, NC)","ATH","6-0","170",3,"0.8000","Duke"
846,"Iris Williams","Cy-Fair (Cypress, TX)","WR","6-4","218",3,"0.8000","Baylor"
847,"Taylor Sele","Lawrence Academy (Groton, MA)","ATH","6-1","190",3,"0.8000","Boston College"
848,"Akin Akinniyi","Creekview (Carrollton, TX)","OLB","6-1","205",3,"0.8000","Arizona"
849,"Lamon Means","Galena Park (Galena Park, TX)","S","6-3","185",3,"0.8000","Arizona"
850,"Michael Gilmore","J L Mann (Greenville, SC)","CB","6-1","170",3,"0.8000","North Carolina"
851,"Jim Marten","Brebeuf Jesuit Preparatory School (Indianapolis, IN)","OT","6-8","295",3,"0.8000","Boston College"
852,"Johnny Jolly","Forest Brook (Houston, TX)","DT","6-4","285",3,"0.8000","Texas A&M"
853,"John Simonitis","Dallas (Dallas, PA)","OG","6-5","290",3,"0.8000","Pittsburgh"
854,"Nathan Uranga","Burleson (Burleson, TX)","OLB","6-1","190",3,"0.8000","Baylor"
855,"Eric Fritz","Dublin Coffman (Dublin, OH)","DT","6-5","295",3,"0.8000","Pittsburgh"
856,"Michael Turner","Brookwood (Snellville, GA)","TE","6-5","250",3,"0.8000","Georgia"
857,"Corey Ford","Skyline (Dallas, TX)","SDE","6-4","250",3,"0.8000","Baylor"
858,"Jarrett Hicks","Sharpstown (Houston, TX)","WR","6-3","185",3,"0.8000","Texas Tech"
859,"Chauncey Malone","West Morgan Sch (Trinity, AL)","CB","6-0","180",3,"0.8000","Alabama"
860,"Larry Tumblin","Oberlin (Oberlin, OH)","SDE","6-4","240",3,"0.8000","Pittsburgh"
861,"Nick Rhodes","Brownwood (Brownwood, TX)","WR","6-2","180",3,"0.8000","Texas A&M"
862,"Taurean Brown","Cinco Ranch (Katy, TX)","DT","6-6","275",3,"0.8000","Tulane"
863,"Uche Nwaneri","Naaman Forest (Garland, TX)","DT","6-4","275",3,"0.8000","Purdue"
864,"Levonne Rowan","Mercyhurst Preparatory School (Erie, PA)","S","6-1","180",3,"0.8000","Wisconsin"
865,"Kellen Bradley","Saguaro (Scottsdale, AZ)","DUAL","6-3","175",3,"0.8000","Arizona State"
866,"Andrew Burk","Castle (Newburgh, IN)","DT","6-5","265",3,"0.8000","Illinois"
867,"Spencer Hollison","Santa Margarita Catholic (Rancho Santa Margarita, CA)","OT","6-6","265",3,"0.8000","Washington State"
868,"Jeff Jenkins","Huron (Ann Arbor, MI)","RB","6-1","185",3,"0.8000","Notre Dame"
869,"Patrick Hall","Sequoyah (Canton, GA)","ATH","6-3","245",3,"0.8000","Penn State"
870,"Al Washington","Bishop Watterson (Columbus, OH)","DT","6-1","265",3,"0.8000","Boston College"
871,"Vincent Meeks","Rockwall (Rockwall, TX)","ATH","5-11","180",3,"0.8000","Texas Tech"
872,"Mike Ross","St. Petersburg (Saint Petersburg, FL)","S","6-0","185",3,"0.8000","USC"
873,"Cavari Dailey","Plantation (Fort Lauderdale, FL)","S","6-1","195",3,"0.8000","Auburn"
874,"Eric Lyon","Independence (Charlotte, NC)","WR","6-2","195",3,"0.8000","Duke"
875,"Jermaine Leslie","Weatherford (Weatherford, TX)","OG","6-3","285",3,"0.8000","Nebraska"
876,"Joel Clinger","Warrenton (Warrenton, MO)","OT","6-7","275",3,"0.8000","Missouri"
877,"Jermaine McCollum","Miami Southridge (Miami, FL)","CB","5-10","165",3,"0.8000","Florida"
878,"Eli Nichols","Wakulla (Crawfordville, FL)","WDE","6-5","220",3,"0.8000","Duke"
879,"Mawase Falana","Northeast (Saint Petersburg, FL)","DT","6-3","290",3,"0.8000","Purdue"
880,"Brian Thompson","Nouvel Catholic Central (Saginaw, MI)","OLB","6-3","215",3,"0.8000","Michigan"
881,"Daniel Coats","Northridge (Layton, UT)","ATH","6-3","212",3,"0.8000","Brigham Young"
882,"Jordan Slye","Franklin (Seattle, WA)","ATH","6-5","200",3,"0.8000","Washington"
883,"Brett Tobin","Pulaski (Pulaski, WI)","OT","6-6","275",3,"0.8000","Virginia"
884,"Rick Brown","Elder (Cincinnati, OH)","OLB","6-2","230",3,"0.8000","Boston College"
885,"Ju Parks","Lufkin (Lufkin, TX)","DT","6-1","325",3,"0.8000","Texas A&M"
886,"Phillip Fuller","Nimitz (Irving, TX)","RB","5-10","180",3,"0.8000","Wisconsin"
887,"Matt Maddox","Manasquan (Manasquan, NJ)","OG","6-3","280",3,"0.8000","Illinois"
888,"Jonathan Palmer","Cedar Grove (Ellenwood, GA)","OG","6-5","311",3,"0.8000","Auburn"
889,"Robert Armstrong","Washington Lee (Arlington, VA)","DT","6-3","300",3,"0.8000","Virginia"
890,"Jason Benn","O'Dea (Seattle, WA)","SDE","6-4","240",3,"0.8000","Washington"
891,"Brian Sykora","Jefferson Senior (Minneapolis, MN)","TE","6-6","210",3,"0.8000","Minnesota"
892,"Zac Dahman","Fossil Ridge (Keller, TX)","PRO","6-2","170",3,"0.8000","Army"
893,"T.J. Rushing","Pauls Valley (Pauls Valley, OK)","CB","5-11","175",3,"0.8000","Stanford"
894,"Doug Anderwkavich","Holy Cross (Flushing, NY)","TE","6-6","265",2,"0.7667","Buffalo"
895,"Dontre Brown","Douglas Byrd (Fayetteville, NC)","DT","6-1","250",2,"0.7667","East Carolina"
896,"Mike Cook","Clear Brook (Friendswood, TX)","OT","6-3","315",2,"0.7667","Missouri"
897,"Phillip Walls","Robert E Lee (Tyler, TX)","OG","6-1","275",2,"0.7667","Memphis"
898,"Jeremy Meade","Benjamin Russell Sch (Alexander City, AL)","OT","6-5","314",2,"0.7667","Middle Tennessee State"
899,"Olen Whitely","Lake Worth (Lake Worth, FL)","CB","6-0","185",2,"0.7667","Memphis"
900,"Steven Jyles","Glen Oaks Senior (Baton Rouge, LA)","PRO","6-1","180",2,"0.7667","Louisiana-Monroe"
901,"Tavares Barnes","Collins (Collins, MS)","DT","6-3","265",2,"0.7667","Southern Miss"
902,"Reggie La Mothe","Channelview (Channelview, TX)","FB","6-1","230",2,"0.7667","TCU"
903,"Michael Gibson","Mooreville (Mooreville, MS)","K","6-2","195",2,"0.7667","Auburn"
904,"Chris Welsh","Cocoa (Cocoa, FL)","SDE","6-6","235",2,"0.7667","UCF"
905,"Graham Danielson","Black River Falls (Black River Falls, WI)","PRO","6-5","215",2,"0.7667","Wisconsin"
906,"Tyler Wheeler","St. Helena Central (Greensburg, LA)","WR","5-10","180",2,"0.7667","Louisiana-Lafayette"
907,"Ethan Flatt","Lipscomb Academy (Nashville, TN)","PRO","6-6","187",2,"0.7667","Ole Miss"
908,"Steve Dildine","Bethel (Spanaway, WA)","RB","6-2","205",2,"0.7667","Washington State"
909,"Tala Esera","Kahuku (Kahuku, HI)","DT","6-4","265",2,"0.7667","Hawaii"
910,"J.J. Simmons","Penn (Mishawaka, IN)","OT","6-6","250",2,"0.7667","Illinois"
911,"Adam Hines","Butler (Vandalia, OH)","OG","6-4","280",2,"0.7667","Indiana"
912,"Jhun Cook","South Choctaw Academy (Toxey, AL)","WR","6-0","185",2,"0.7667","UAB"
913,"John Miller","Glades Central (Belle Glade, FL)","OG","6-2","265",2,"0.7667","USF"
914,"Adam Koets","Foothills Christian (El Cajon, CA)","OG","6-4","265",2,"0.7667","Oregon State"
915,"Jonny Harline","Orem (Orem, UT)","TE","6-4","215",2,"0.7667","Brigham Young"
916,"Ricky Lay","Carroll Senior (Grapevine, TX)","PRO","6-3","200",2,"0.7667","Army"
917,"Stephen Hall","Harvard Westlake (Studio City, CA)","DT","6-2","280",2,"0.7667","UNLV"
918,"Raishaun Stover","St. Edward (Lakewood, OH)","RB","5-10","190",2,"0.7667","Bowling Green"
919,"Ross Dickerson","St Louis School (Honolulu, HI)","WR","5-11","175",2,"0.7667","Hawaii"
920,"Duane Coleman","Naples (Naples, FL)","APB","5-10","185",2,"0.7667","Clemson"
921,"Venice Gilliam","James Rickards (Tallahassee, FL)","CB","5-10","185",2,"0.7667","Georgia Tech"
922,"Matt Robertson","Piper (Fort Lauderdale, FL)","OLB","6-1","210",2,"0.7667","Iowa State"
923,"Frank Straub","Henry Clay (Lexington, KY)","OT","6-6","304",2,"0.7667","Cincinnati"
924,"Jason Schneider","Paschal (Fort Worth, TX)","DT","6-7","245",2,"0.7667","Wyoming"
925,"Demarea Caldwell","Bastrop (Bastrop, LA)","WR","6-1","185",2,"0.7667","Louisiana-Monroe"
926,"Brad Lau","Capital  (Boise, ID)","FB","6-1","240",2,"0.7667","Boise State"
927,"Nic Luke","Central (Phenix City, AL)","FB","6-1","210",2,"0.7667","Alabama"
928,"Leonard Gibson","Corsicana (Corsicana, TX)","WR","6-2","190",2,"0.7667","Houston"
929,"Eric Karbowski","Standish-sterling Central (Standish, MI)","OT","6-3","294",2,"0.7667","Central Michigan"
930,"Jarreau Grant","Wilmer-Hutchins (Dallas, TX)","ATH","6-2","185",2,"0.7667","Wyoming"
931,"Julien Petit","Mater Dei (Santa Ana, CA)","WR","6-3","185",2,"0.7667","Colorado State"
932,"J.J. Milan","Earl Wooster (Reno, NV)","WDE","6-5","269",2,"0.7667","Nevada"
933,"Campbell Black","Bishop McGuinness (Oklahoma City, OK)","S","6-3","182",2,"0.7667","Northwestern"
934,"Brian McPherson","Amherst County (Amherst, VA)","ATH","6-0","182",2,"0.7667","Virginia Tech"
935,"Shaun Harper","Mission Bay (San Diego, CA)","CB","5-10","185",2,"0.7667","Utah"
936,"Darrin Johnson","North Dallas (Dallas, TX)","OT","6-6","270",2,"0.7667","SMU"
937,"Delando Bradford","Wylie E. Groves (Franklin, MI)","CB","5-10","177",2,"0.7667","Buffalo"
938,"Phil Minafield","F. W. Buchholz (Gainesville, FL)","S","5-11","174",2,"0.7667","Louisville"
939,"Ben Stratton","Cheyenne Central (Cheyenne, WY)","PRO","6-2","195",2,"0.7667","Colorado State"
940,"Kevin Copeland","Manchester (Manchester, GA)","CB","5-9","185",2,"0.7667","Middle Tennessee State"
941,"Todd Bunce","Southeast (Bradenton, FL)","OG","6-4","278",2,"0.7667","Florida"
942,"Markus Naves","Creston (Grand Rapids, MI)","WR","6-1","175",2,"0.7667","Central Michigan"
943,"Tyke Spencer","Naperville Central (Naperville, IL)","WR","6-0","180",2,"0.7667","Indiana"
944,"Dontae Wright","Lawrence County (Louisa, KY)","S","6-3","180",2,"0.7667","Miami (OH)"
945,"Tim Crouch","Chaminade Julienne (Dayton, OH)","OT","6-4","300",2,"0.7667","Akron"
946,"Josh Barge","Blue Springs (Blue Springs, MO)","WR","6-0","190",2,"0.7667","Wyoming"
947,"Funtaine Hunter","Lowndes (Valdosta, GA)","S","6-3","205",2,"0.7667","Vanderbilt"
948,"Terrance Washington","Ben Lomond (Ogden, UT)","S","5-10","180",2,"0.7667","Utah State"
949,"Jeff Ross","Lowell (Lowell, MA)","RB","6-0","195",2,"0.7667","Boston College"
950,"Joel Stelly","Cecilia (Carencro, LA)","K","6-0","190",2,"0.7667","Louisiana-Monroe"
951,"Jamien Johnson","Friendly (Fort Washington, MD)","ILB","6-1","220",2,"0.7667","Bowling Green"
952,"AJ Schneider","Jesuit (Tampa, FL)","FB","6-0","235",2,"0.7667","Pittsburgh"
953,"Donnell Wheaton","Narbonne (Harbor City, CA)","ATH","6-0","173",2,"0.7667","UNLV"
954,"Chris Berymon","Carroll (Monroe, LA)","OLB","6-2","195",2,"0.7667","Louisiana-Monroe"
955,"Aaron Robbins","Smoky Hill (Aurora, CO)","TE","6-4","250",2,"0.7667","Wyoming"
956,"Fred Tucker","Lamar (Houston, TX)","OG","6-4","330",2,"0.7667","New Mexico"
957,"John McKinney","Copperas Cove (Copperas Cove, TX)","OLB","6-1","205",2,"0.7667","Arizona"
958,"Ryan Sherwood","McDowell (Erie, PA)","RB","6-1","200",2,"0.7667","Buffalo"
959,"Travis Cooley","Wayne County (Waynesboro, MS)","OG","6-4","240",2,"0.7667","Southern Miss"
960,"Gary Freeman","Deep Creek (Chesapeake, VA)","OG","6-1","285",2,"0.7667","East Carolina"
961,"Marcus Crawford","Newbury Park (Newbury Park, CA)","FB","6-3","210",2,"0.7667","UNLV"
962,"MacKenzie Pierre","Booker T. Washington (Miami, FL)","SDE","6-4","240",2,"0.7667","Florida"
963,"Kris Clark","Lexington  (Lexington, SC)","DUAL","5-11","185",2,"0.7667","South Carolina"
964,"Brandon Rager","Sacramento (Sacramento, CA)","DT","6-4","260",2,"0.7667","San Diego State"
965,"Mike Watkins","Banneker (Atlanta, GA)","WR","6-2","185",2,"0.7667","Middle Tennessee State"
966,"Nick Cole","Eisenhower (Lawton, OK)","OG","6-2","300",2,"0.7667","New Mexico State"
967,"Tyler Arcaige","Bonita Vista (Chula Vista, CA)","PRO","6-3","230",2,"0.7667","UNLV"
968,"Anthony Camp","Parkview Baptist School (Baton Rouge, LA)","OLB","6-3","225",2,"0.7667","Arkansas State"
969,"Doug Free","St Joseph (Kenosha, WI)","OT","6-5","265",2,"0.7667","Northern Illinois"
970,"Burks Williams","Cutter-morning Star Sch. (Hot Springs National Park, AR)","OLB","6-4","200",2,"0.7667","Duke"
971,"Bryan Truttling","East Chicago Central (East Chicago, IN)","OT","6-4","300",2,"0.7667","Illinois"
972,"Jermaine Reid","Toronto (Toronto, OH)","DT","6-4","250",2,"0.7667","Akron"
973,"Lance Lusk","Robert E Lee (Tyler, TX)","OG","6-1","325",2,"0.7667","Texas Tech"
974,"Jarvis Murchison","Jasper (Jasper, TX)","CB","5-10","175",2,"0.7667","Louisiana-Lafayette"
975,"Loa Emmsley","Kailua (Kailua, HI)","DT","6-4","280",2,"0.7667","Boise State"
976,"Robert Gilmore","Trinity School (Midland, TX)","S","6-2","175",2,"0.7667","SMU"
977,"George Baptiste","L.w. Higgins (Marrero, LA)","DT","6-3","280",2,"0.7667","Southern Miss"
978,"Jamie Manor","Ed W Clark (Las Vegas, NV)","CB","6-0","200",2,"0.7667","Eastern Michigan"
979,"Travis Singletary","Coconut Creek (Pompano Beach, FL)","FB","6-1","215",2,"0.7667","N.C. State"
980,"Markis Facyson","Dillard (Fort Lauderdale, FL)","APB","5-9","173",2,"0.7667","Rutgers"
981,"Herdley Harrison","Marietta (Marietta, GA)","OLB","6-3","215",2,"0.7667","Vanderbilt"
982,"Matt McClernan","Norcross (Norcross, GA)","OT","6-6","260",2,"0.7667","Stanford"
983,"Ryan Garrett","Collinsville (Collinsville, OK)","DT","6-0","281",2,"0.7667","Tulsa"
984,"Sean Simms","Ontario (Ontario, OR)","DT","6-5","275",2,"0.7667","Eastern Michigan"
985,"Mario Price","Keller (Keller, TX)","APB","5-10","170",2,"0.7667","Army"
986,"Brent Karrington","Highland Park (Dallas, TX)","SDE","6-4","245",2,"0.7667","SMU"
987,"Nick Folk","Notre Dame (Sherman Oaks, CA)","K","6-2","190",2,"0.7667","Arizona"
988,"Kelvin Johnson","Homestead  (Homestead, FL)","RB","5-11","180",2,"0.7667","Tulane"
989,"David Hector","Southfield-lathrup (Southfield, MI)","DT","6-2","290",2,"0.7667","Akron"
990,"Don Turner","University (Spokane, WA)","S","6-0","177",2,"0.7667","Washington State"
991,"John Wendling","Rock Springs (Rock Springs, WY)","RB","6-2","185",2,"0.7667","Wyoming"
992,"Larry Peoples","The Bolles School (Jacksonville, FL)","OT","6-5","290",2,"0.7667","UCF"
993,"Jason Haskell","Topeka (Topeka, KS)","OT","6-4","270",2,"0.7667","Colorado State"
994,"Bill Monan","Wayne Hills (Wayne, NJ)","WR","6-1","190",2,"0.7667","Temple"
995,"Lewis Burnham","Moorestown (Moorestown, NJ)","TE","6-5","235",2,"0.7667","North Carolina"
996,"Brad Anderson","Urbana (Ijamsville, MD)","FB","6-0","225",2,"0.7667","Vanderbilt"
997,"Sam Kendrick","Mortimer Jordan (Morris, AL)","SDE","6-5","235",2,"0.7667","UAB"
998,"Marquice Cole","Hillcrest (Country Club Hills, IL)","CB","5-10","165",2,"0.7667","Northwestern"
999,"David Cousin","Madison Senior (Rexburg, ID)","OT","6-5","315",2,"0.7667","Southern Miss"
1000,"Jamarrow James","Osceola (Osceola, AR)","OLB","6-0","245",2,"0.7667","Arkansas State"
1001,"Quentily Harmon","Jacksonville (Jacksonville, TX)","ATH","6-0","170",2,"0.7667","TCU"
1002,"Rick Parker","Los Alamitos (Los Alamitos, CA)","SDE","6-4","240",2,"0.7667","Arizona State"
1003,"J.W. Lucas","Cactus (Glendale, AZ)","PRO","6-3","190",2,"0.7667","Arizona State"
1004,"Kevin Joyce","Lake Highland Prep (Orlando, FL)","OLB","6-3","205",2,"0.7667","Vanderbilt"
1005,"Kyle Derozan","Pointe Coupee Central (Morganza, LA)","SDE","6-5","225",2,"0.7667","Auburn"
1006,"James Julian","San Mateo (San Mateo, CA)","CB","5-11","175",2,"0.7667","Cincinnati"
1007,"Donivon Padgett","Vigor (Mobile, AL)","TE","6-3","220",2,"0.7667","Cincinnati"
1008,"Jay Henry","Jenks (Jenks, OK)","ILB","6-2","206",2,"0.7667","West Virginia"
1009,"Joseph Oniwar","Cerritos (Cerritos, CA)","DT","6-1","285",2,"0.7667","UNLV"
1010,"Adam Harvey","Celina (Celina, TX)","ATH","6-1","215",2,"0.7667","Oklahoma State"
1011,"Manny Lawson","Eastern Wayne (Goldsboro, NC)","WDE","6-6","235",2,"0.7667","N.C. State"
1012,"Eric Frampton","Oak Grove (San Jose, CA)","S","6-0","185",2,"0.7667","Washington State"
1013,"Wes Rainwater","Kentridge (Kent, WA)","CB","5-11","180",2,"0.7667","Washington State"
1014,"Omar Jacobs","Atlantic (Delray Beach, FL)","PRO","6-3","220",2,"0.7667","Bowling Green"
1015,"Reggie Carrington","Tomball (Tomball, TX)","OLB","6-1","215",2,"0.7667","SMU"
1016,"Donnie Gilray","Rowlett (Rowlett, TX)","PRO","6-3","210",2,"0.7667","SMU"
1017,"Kelvin Cox","Naaman Forest (Garland, TX)","CB","6-0","175",2,"0.7667","SMU"
1018,"Cornelius Rogers","Homewood (Birmingham, AL)","OG","6-4","305",2,"0.7667","UAB"
1019,"Greg McLain","Lineville Sch (Lineville, AL)","ILB","6-3","235",2,"0.7667","Alabama"
1020,"Chris Caesar","Spanish River Community (Boca Raton, FL)","WR","6-1","180",2,"0.7667","Virginia Tech"
1021,"Nick Mihlhauser","Arroyo Grande (Arroyo Grande, CA)","OG","6-4","270",2,"0.7667","Washington State"
1022,"Ron Bardwell","H L Richards (Oak Lawn, IL)","DT","6-4","280",2,"0.7667","Northwestern"
1023,"David Herron","Warren G Harding (Warren, OH)","FB","6-2","235",2,"0.7667","Michigan State"
1024,"Antoine Rutherford","Chaminade-Madonna Prep (Hollywood, FL)","CB","5-11","180",2,"0.7667","Virginia Tech"
1025,"Walter Tate","Shawnee (Shawnee, OK)","RB","6-1","200",2,"0.7667","Oklahoma State"
1026,"Wayne Hardy","Lawrence County (Monticello, MS)","OLB","6-1","210",2,"0.7667","Southern Miss"
1027,"Jarraca Williams","Evangel Christian Academy (Shreveport, LA)","DT","5-11","295",2,"0.7667","TCU"
1028,"Matt Bonislawski","Highlands (Natrona Heights, PA)","PRO","6-5","185",2,"0.7667","Connecticut"
1029,"Tony Moss","Hazelwood East (Saint Louis, MO)","ATH","6-0","175",2,"0.7667","Wisconsin"
1030,"Mike Ogle","Caledonia (Caledonia, MI)","S","6-2","215",2,"0.7667","Central Michigan"
1031,"James Elliott","Sonora (Sonora, TX)","ATH","6-4","190",2,"0.7667","SMU"
1032,"Broward Holsey","Clearwater (Clearwater, FL)","DT","6-5","260",2,"0.7667","USF"
1033,"Kevin Kane","Rockhurst (Kansas City, MO)","ILB","6-2","228",2,"0.7667","Kansas"
1034,"Jason Murray","West Covina (West Covina, CA)","CB","6-1","180",2,"0.7667","Boise State"
1035,"Adrone James","Amite (Amite, LA)","WR","6-2","187",2,"0.7667","Louisiana-Monroe"
1036,"Rodney Joyner","Andrew Jackson (Jacksonville, FL)","WR","5-11","170",2,"0.7667","USF"
1037,"Ricky Mims","Fairhope (Fairhope, AL)","SDE","6-4","245",2,"0.7667","UAB"
1038,"Bryan Cupito","Archbishop Moeller (Cincinnati, OH)","PRO","6-3","180",2,"0.7667","Minnesota"
1039,"Joel East","Cambridge (Cambridge, OH)","ILB","6-4","230",2,"0.7667","Duke"
1040,"Jared Retofsky","Northwest (Justin, TX)","ATH","6-6","225",2,"0.7667","TCU"
1041,"Kevin Payne","Junction City (Junction City, AR)","RB","6-1","200",2,"0.7667","Louisiana-Monroe"
1042,"Andy Collins","Zillah (Zillah, WA)","ATH","6-2","195",2,"0.7667","Oregon"
1043,"Brinson Harley","Russell Co Sch (Seale, AL)","OG","6-1","275",2,"0.7667","Louisville"
1044,"Jelani Jordan","Riverwood (Atlanta, GA)","CB","5-10","175",2,"0.7667","Bowling Green"
1045,"Kahai La Count","Kailua (Kailua, HI)","DT","6-2","295",2,"0.7667","Hawaii"
1046,"Dwayne Thompson","Killian (Miami, FL)","DUAL","6-2","180",2,"0.7667","West Virginia"
1047,"Jonathan Booner","Huffman (Birmingham, AL)","OLB","6-0","215",2,"0.7667","Middle Tennessee State"
1048,"Chris Grevious","South Plainfield (South Plainfield, NJ)","CB","5-10","165",2,"0.7667","Army"
1049,"Darrian Billups","Bowie (Arlington, TX)","DT","6-5","290",2,"0.7667","Tulsa"
1050,"Cornell Brockington","Willingboro (Willingboro, NJ)","RB","6-1","205",2,"0.7667","Connecticut"
1051,"Brandon Scales","James Monroe (North Hills, CA)","WDE","6-4","225",2,"0.7667","Oregon State"
1052,"Courtney Jones","Bowie (Arlington, TX)","ILB","6-1","225",2,"0.7667","Colorado State"
1053,"Desmon McNeil","Northside (Lafayette, LA)","CB","6-0","160",2,"0.7667","Louisiana-Monroe"
1054,"Shatone Powers","Riverside Brookfield (Riverside, IL)","WR","6-1","180",2,"0.7667","Northern Illinois"
1055,"David Heard","Vicksburg (Vicksburg, MS)","CB","6-0","181",2,"0.7667","Mississippi State"
1056,"Kenneth Thompson","Nimitz (Irving, TX)","CB","5-10","175",2,"0.7667","Kansas"
1057,"Jim Devine","Lumen Christi (Jackson, MI)","SDE","6-3","247",2,"0.7667","Northwestern"
1058,"Kevin Wilson","Riverdale (Riverdale, GA)","DT","6-2","255",2,"0.7667","Duke"
1059,"Billy Sullivan","McKinley (Niles, OH)","K","6-1","175",2,"0.7667","Akron"
1060,"Sam Olajubutu","Keyes To Learning Charter (La Grange, CA)","ILB","5-10","205",2,"0.7667","Arkansas"
1061,"Robbie Haas","Madison Senior (Rexburg, ID)","PRO","6-2","190",2,"0.7667","Western Michigan"
1062,"Phillip Tizzio","Moore (Moore, OK)","OG","6-6","285",2,"0.7667","Missouri"
1063,"Ron Rease","Rogers (Toledo, OH)","CB","6-1","185",2,"0.7667","Akron"
1064,"Ryan Busing","Chattahoochee (Alpharetta, GA)","ATH","6-3","180",2,"0.7667","Miami (OH)"
1065,"Reggie Green","Mesquite (Mesquite, TX)","SDE","6-4","218",2,"0.7667","Arkansas State"
1066,"Mkristo Bruce","Issaquah (Issaquah, WA)","TE","6-6","210",2,"0.7667","Washington State"
1067,"Andre Sumpter","Englewood (Jacksonville, FL)","WR","6-0","175",2,"0.7667","UCF"
1068,"Brian Cooper","Southeastern (South Charleston, OH)","TE","6-5","250",2,"0.7667","Miami (OH)"
1069,"Prince Ogbekile","North Dallas (Dallas, TX)","SDE","6-3","220",2,"0.7667","Arkansas State"
1070,"Jarrett Baisden","Spring Valley (Spring Valley, WI)","OT","6-5","285",2,"0.7667","Marshall"
1071,"Tanner Bell","North Monterey County (Castroville, CA)","OT","6-7","291",2,"0.7667","Arizona"
1072,"Jeff Reinstatler","Highlands (Fort Thomas, KY)","OG","6-4","275",2,"0.7667","Cincinnati"
1073,"Charles Hall","Ed White (Jacksonville, FL)","ILB","6-0","170",2,"0.7667","Marshall"
1074,"Alnecco Shine","Jonesboro-Hodge (Jonesboro, LA)","SDE","6-3","255",2,"0.7667","Louisiana-Monroe"
1075,"Tony Volponi","Olympia (Olympia, WA)","OT","6-4","285",2,"0.7667","Boise State"
